OBJECTID,PWGRID,OWNEDBY,STATUS,Code Name,Portal Destination,Risk Level,ID,X-coord,Y-coord,longitude,latitude
2964,33-464,CS,ACT,snmoeolegar,Swollen Cloister,You might want to bring a friend.,23069,7536978.493,463989.2343,-123.06785199399997,44.91036952400003
2965,39-462,CS,ACT,oneaosrglme,Ominous Tower,You should be fine.,23183,7541304.133,463878.3766,-123.05114950199999,44.91044142800007
2966,42-462,CS,ACT,aromeesolgn,Moaning Pond,You should be fine.,23190,7545760.052,463871.8698,-123.03395695899997,44.910808178000025
2967,39-462,CS,ACT,gsaroelomne,Sanguine Bunker,"You should bring a group, a guide, and a weapon.",23273,7541271.355,463800.5095,-123.05126647499998,44.91022510700003
2968,42-462,CS,ACT,esnramlogoe,Soaring Paradise,You should bring a group.,23308,7545491.288,463775.4682,-123.034982233,44.91052075600004
2971,60-462,CS,ACT,amooersgnel,Glacial Crescent,This is probably your last adventure.,23954,7562572.885,463075.1719,-122.96899394899998,44.91005156600005
2972,48-462,CS,ACT,omonsrgeela,Gleaming Waterfall,"You should bring a group, a guide, a weapon, and a healer.",24026,7551913.666,462982.0814,-123.01010811599997,44.90889551600003
2973,24-462,CS,ACT,sonaelemorg,Twinkling Precinct,You should bring a group and a guide.,24332,7528060.72,462645.4213,-123.10209040099994,44.905902808000064
2974,54-462,CS,ACT,oselroemnag,Gargantuan Castle,You might want to bring a friend.,24369,7555929.563,462609.3675,-122.99456981399999,44.90821478500004
2975,33-480,CS,ACT,soalrgoenem,Tenebrous Mesa,You should be fine.,7611,7535516.577,480376.0105,-123.07550835899997,44.95516786600007
2976,48-480,CS,ACT,eglnsoreamo,Rugged Kingdom,You should bring a group and a guide.,7760,7552307.382,480261.3579,-123.01066148099994,44.95630304100007
2977,45-480,CS,ACT,lronmeoaesg,Cavernous Scar,"You should bring a group, a guide, and a weapon.",7914,7549708.813,480123.7995,-123.02067872799995,44.95570399300004
2978,48-480,CS,ACT,aegeomronsl,Derelict Thicket,You might want to bring a friend.,8061,7550235.414,480000.6667,-123.01863056399998,44.95541144800006
2979,45-480,CS,ACT,mooegaelnsr,Searing Beach,You should bring a group and a guide.,8098,7547781.847,479963.7041,-123.02809985099998,44.95509994100007
2980,45-478,CS,ACT,gonslreaoem,Moonlit Maze,You should bring a group and a guide.,8284,7549223.983,479733.5502,-123.022503713,44.95459256700008
2981,36-478,CS,ACT,lansoeremgo,Moldering Paradise,You should bring a group.,8310,7539183.175,479709.146,-123.061269413,44.95365927000006
2982,54-478,CS,ACT,noeaeosrlgm,Intertwined Square,You should bring a group and a guide.,8654,7557100.815,479458.6237,-122.99205680799997,44.95450922900005
2983,51-478,CS,ACT,marlseeongo,Majestic Gulch,"You should bring a group, a guide, and a weapon.",8709,7553044.749,479413.7979,-123.00771266499999,44.954042128000026
2984,33-478,CS,ACT,srgnmeeloao,Winding Monastery,"You should bring a group, a guide, a weapon, and a healer.",8731,7537309.967,479392.9275,-123.06846311199996,44.95262923100006
2985,51-478,CS,ACT,eonlgsomear,Exquisite Guild,"You should bring a group, a guide, a weapon, and a healer.",8867,7555655.969,479313.186,-122.99761828399994,44.953988122000055
2986,51-478,CS,ACT,emnaoeslorg,Serpentine Grove,"You should bring a group, a guide, a weapon, and a healer.",8906,7555206.39,479285.2051,-122.99935083899999,44.95387327700007
2987,54-478,CS,ACT,roanoelsmeg,Decayed Manor,You should bring a group and a guide.,8938,7557369.007,479269.3481,-122.99099872299996,44.95401298000007
2988,54-478,CS,ACT,elgrosaenom,Verdant Garden,You might want to bring a friend.,8964,7556994.326,479259.4911,-122.99244425599994,44.95395426300007
2989,54-478,CS,ACT,aersmnlgeoo,Precarious Volcano,You should bring a group and a guide.,8975,7557133.63,479252.3599,-122.99190552999994,44.95394649700006
2990,54-478,CS,ACT,somerlaeogn,Arcane Domain,You should bring a group.,9098,7558552.763,479181.3599,-122.98641756199999,44.953871751000065
2991,36-478,CS,ACT,gnsleemoaor,Undulating Reef,"You should bring a group, a guide, a weapon, and a healer.",9375,7539621.444,479021.7507,-123.059493122,44.95181279500008
2992,54-478,CS,ACT,nolegamreos,Serpentine Labyrinth,"You should bring a group, a guide, a weapon, and a healer.",9411,7557903.719,478996.4577,-122.98890163099998,44.953309998000066
2993,48-478,CS,ACT,eeslomorgna,Coiling Estuary,You might want to bring a friend.,9577,7552361.155,478848.521,-123.01028428799998,44.952434108000034
2994,54-478,CS,ACT,omenroeglas,Perilous Field,"You should bring a group, a guide, a weapon, and a healer.",9709,7557933.18,478740.8658,-122.98875746999994,44.95261173600005
2995,45-478,CS,ACT,gnooerseaml,Moldering Labyrinth,You should be fine.,9728,7546974.076,478728.2825,-123.03106931699995,44.951643500000046
2996,54-478,CS,ACT,anrgsloemoe,Glistening Orchard,You should be fine.,9763,7557107.738,478698.3734,-122.99193950799997,44.952425454000036
2997,45-478,CS,ACT,msrageeloon,Meandering Shack,This is probably your last adventure.,9930,7549648.698,478536.8071,-123.02071959399996,44.95134787600006
2998,42-478,CS,ACT,lgsomnraeoe,Drifting Peak,"You should bring a group, a guide, a weapon, and a healer.",9962,7545751.852,478505.1877,-123.03576121999998,44.95092674500006
2999,51-478,CS,ACT,eaorogsmnle,Nocturnal Spring,You should bring a group and a guide.,10388,7553434.936,478163.5886,-123.00605630499996,44.95064768100008
3000,51-476,CS,ACT,lmrgneesoao,Barren Trail,You should be fine.,11270,7552987.151,477602.232,-123.00771787499997,44.949070524000035
3001,33-476,CS,ACT,mngeorsleoa,Harmonious Cape,You should bring a group.,11467,7536648.169,477461.0541,-123.07078086999996,44.94727508700004
3002,30-476,CS,ACT,agoenosrelm,Unforgiving Gulch,This is probably your last adventure.,11481,7534593.595,477446.9167,-123.078711,44.94705675400007
3003,54-476,CS,ACT,aeromneoslg,Whispering Forest,"You should bring a group, a guide, a weapon, and a healer.",11604,7556632.989,477377.2861,-122.99361505799999,44.94876328500004
3004,27-476,CS,ACT,orsmanlegeo,Gleaming Bunker,You might want to bring a friend.,11974,7531619.193,477166.9678,-123.09015919999996,44.94602830500003
3005,54-476,CS,ACT,eamesgonlor,Insidious Enclave,You should bring a group.,12359,7557044.797,476882.7818,-122.99196623199998,44.94744236100007
3007,30-476,CS,ACT,rlongmoesea,Desolate Pantry,You might want to bring a friend.,12624,7533499.435,476680.2129,-123.08284042599996,44.944858915000054
3009,30-476,CS,ACT,narmoesgeol,Nautical Gorge,This is probably your last adventure.,13049,7533128.69,476415.9295,-123.08423901199995,44.944101845000034
3010,45-476,CS,ACT,egolmnoears,Reflective Throne,This is probably your last adventure.,13106,7549536.488,476385.2953,-123.02089355199996,44.94543958500003
3011,42-476,CS,ACT,rnlmogeaseo,Crumbling Dungeon,This is probably your last adventure.,13239,7546245.189,476299.8806,-123.03358939199995,44.94492304700003
3012,51-476,CS,ACT,segmoanorel,Misty Guild,You might want to bring a friend.,13310,7553654.323,476256.3973,-123.00498088399996,44.94543746100004
3013,30-476,CS,ACT,losnemogrea,Idyllic Bunker,You should bring a group.,13344,7534140.972,476234.914,-123.08030889399998,44.94369431100006
3014,30-476,CS,ACT,egoomsenlar,Tranquil Gulf,You should bring a group and a guide.,13511,7534299.067,476141.1079,-123.07968702599999,44.94345097900003
3015,42-474,CS,ACT,aleosenmrgo,Swollen Volcano,You might want to bring a friend.,13877,7544325.749,475898.9045,-123.04095067399999,44.943658396000046
3017,54-474,CS,ACT,laegonosemr,Volcanic Quarry,"You should bring a group, a guide, and a weapon.",14292,7558132.114,475621.2411,-122.98761836899996,44.944075517000044
3019,30-474,CS,ACT,rgoelosenam,Verdant Gulf,You should be fine.,14534,7532238.366,475476.7385,-123.08755982599996,44.941448825000066
3020,54-474,CS,ACT,amlsoegreon,Glacial Vista,"You should bring a group, a guide, and a weapon.",14659,7558462.879,475381.6194,-122.98631296999997,44.94344647400004
3021,57-474,CS,ACT,lmeergnoosa,Vast Ledge,You should bring a group and a guide.,14687,7558827.802,475363.5177,-122.98490203999995,44.94342763600008
3022,30-474,CS,ACT,oreagenlsom,Majestic Chateau,"You should bring a group, a guide, and a weapon.",14753,7533059.454,475311.7457,-123.08436988899996,44.941068561000066
3023,42-474,CS,ACT,lraoesmnoeg,Mirrored Plaza,You should bring a group and a guide.,15531,7545344.658,474777.0269,-123.03688122699998,44.94067043800004
3024,30-474,CS,ACT,logmoeensar,Stark Cove,"You should bring a group, a guide, and a weapon.",15535,7533247.053,474772.4019,-123.08357912599996,44.93960636000003
3025,48-480,CS,ABND,ranglooeems,Unforgiving Waste,You should bring a group.,6994,7551229.339,481001.4757,-123.01491311399997,44.95824023200004
3026,60-478,CS,ABND,enrmgseoaol,Primeval Sea,"You should bring a group, a guide, a weapon, and a healer.",10107,7561861.861,478396.938,-122.97354773199999,44.95199968900005
3027,42-476,CS,ABND,ageesnorlmo,Nautical Domain,"You should bring a group, a guide, a weapon, and a healer.",13781,7545849.657,475969.2224,-123.03507627399995,44.94398247600003
3028,54-484,CS,ABND,ermosngaloe,Sublime Nook,This is probably your last adventure.,4008,7557105.912,484358.6509,-122.99262104899998,44.967943941000044
3029,48-482,CS,ABND,lnsgremoaeo,Tidal Tavern,You should bring a group.,5810,7550091.157,482145.7106,-123.01944594499997,44.961280067000075
3030,48-480,CS,ABND,leenagoomrs,Flourishing Dell,You should be fine.,6252,7551231.192,481733.2641,-123.01499395299999,44.96024669900004
3031,48-480,CS,ABND,lnaeoegmsro,Barren Outpost,You might want to bring a friend.,6257,7551223.807,481729.9465,-123.01502206999999,44.960236973000065
3032,48-478,CS,ABND,larnegmoeos,Shimmering Vista,This is probably your last adventure.,9735,7551001.162,478723.69,-123.01552025399997,44.95197585300008
3033,54-476,CS,ABND,ogamrenlseo,Undulating Depot,You should bring a group.,10691,7556779.073,477917.1598,-122.99311539699994,44.950255809000055
3034,60-476,CS,ABND,amonsergelo,Exquisite Quarry,You should be fine.,11846,7564269.96,477235.4859,-122.96411304599997,44.94901715100008
3035,42-474,CS,ABND,elosonargme,Celestial Guild,"You should bring a group, a guide, and a weapon.",13993,7546175.42,475828.29,-123.03380161899997,44.94362411700007
3036,42-474,CS,ABND,lreoenagsom,Soaring Path,This is probably your last adventure.,15671,7546358.499,474655.6736,-123.03295288799995,44.94042497300006
3037,42-468,CS,ABND,rgnsaoeemol,Enigmatic Canyon,You should bring a group.,19897,7544579.303,468540.5682,-123.039078814,44.92350640500007
3038,39-468,CS,ABND,geooemalsrn,Idyllic Depot,You should bring a group.,19934,7542636.381,468503.5919,-123.04657213499996,44.923237318000076
3039,39-468,CS,ABND,lgemooaners,Silvered Labyrinth,You should bring a group and a guide.,19958,7543103.111,468467.437,-123.044766617,44.92317852700006
3040,39-468,CS,ABND,maognesorle,Ominous Cloister,"You should bring a group, a guide, a weapon, and a healer.",20121,7543639.649,468216.2894,-123.04266558799998,44.92253630300007
3041,42-464,CS,ABND,elaeorgmnos,Painted Sea,This is probably your last adventure.,22101,7545138.398,465004.1558,-123.03649262799996,44.91385900300003
3042,42-464,CS,ABND,elsoanoregm,Turbulent Ridge,This is probably your last adventure.,22841,7544093.412,464138.9327,-123.04041959799997,44.911396825000054
3043,33-462,CS,ABND,sgomaerleno,Roaring Monument,This is probably your last adventure.,24690,7537470.592,462288.2648,-123.06574492899995,44.905749005000075
3044,42-462,CS,ABND,maeogrnsleo,Vibrant Cape,You should be fine.,24984,7546536.448,461976.71,-123.03073234099998,44.90567906000007
3045,45-460,CS,ABND,ooelmnraegs,Blazing Burrow,"You should bring a group, a guide, a weapon, and a healer.",25708,7548302.009,461257.2986,-123.02383428899998,44.903858153000044
3046,45-460,CS,ABND,emnelosagro,Exotic Refuge,"You should bring a group, a guide, and a weapon.",25712,7548343.877,461254.7966,-123.02367247199999,44.90385488100003
3047,42-456,CS,ABND,anloregsmeo,Infested Quarry,You should bring a group.,28924,7545164.315,456426.6827,-123.035353698,44.89034484300004
3048,36-454,CS,ABND,elromgnsoae,Decayed Frost,You might want to bring a friend.,29603,7538472.064,455571.4081,-123.06105972499995,44.88742109900005
3050,63-492,CS,ACT,mseoleagrno,Shrouded Tavern,"You should bring a group, a guide, and a weapon.",898,7565954.175,492499.3068,-122.95940501399997,44.99100677100006
3051,51-490,CS,ACT,gmoroneaesl,Winding Ziggurat,"You should bring a group, a guide, and a weapon.",1004,7555137.219,491344.0305,-123.00105978,44.98692864800006
3053,33-488,CS,ACT,geroneaomsl,Watery Gorge,"You should bring a group, a guide, and a weapon.",1834,7537400.945,488100.2182,-123.06918129499996,44.97650900600007
3054,45-486,CS,ACT,oemeglsanro,Fragrant Enclave,"You should bring a group, a guide, and a weapon.",2325,7547648.473,486921.1237,-123.02945618299998,44.97416319900003
3055,54-486,CS,ACT,elsngrooeam,Watery Harbor,"You should bring a group, a guide, and a weapon.",2352,7557027.547,486871.127,-122.993223248,44.97482569200008
3056,51-484,CS,ACT,eoslgnamoer,Untamed Shack,You should be fine.,2964,7555155.74,485816.7444,-123.00032714499997,44.971776281000075
3057,33-484,CS,ACT,enslmroaego,Unforgiving Hinterland,This is probably your last adventure.,3214,7536471.877,485410.3159,-123.07243894899995,44.96905332500006
3059,48-484,CS,ACT,noreslmegao,Dwindling Spring,You should bring a group and a guide.,3366,7550041.078,485190.9738,-123.02000625199997,44.96962481200006
3060,48-484,CS,ACT,gmneorsoale,Fabled Frontier,You should bring a group and a guide.,3368,7550010.356,485189.7159,-123.02012475499998,44.96961873600003
3061,33-484,CS,ACT,saeonmgelro,Luminous Frontier,"You should bring a group, a guide, a weapon, and a healer.",3772,7536171.6,484675.7461,-123.07350823899998,44.96701321100005
3063,33-484,CS,ACT,loesnoagrme,Sinister Sanctum,You should bring a group.,3855,7537535.936,484519.1686,-123.06822003099995,44.966703006000046
3064,36-484,CS,ACT,smenoagrelo,Exotic Ledge,"You should bring a group, a guide, and a weapon.",4013,7539530.184,484350.6637,-123.06049775599996,44.96641463100008
3065,45-482,CS,ACT,elogoanserm,Mirrored Highland,"You should bring a group, a guide, a weapon, and a healer.",4815,7549326.536,483250.2133,-123.02253183299996,44.96424278500007
3066,33-482,CS,ACT,leeaormnsog,Magnificent Temple,You should bring a group and a guide.,4952,7536550.595,483104.4203,-123.07185134699995,44.962738381000065
3067,45-482,CS,ACT,sargomonele,Tenebrous Throne,"You should bring a group, a guide, a weapon, and a healer.",5141,7548045.922,482903.1788,-123.02743538699997,44.96318157600007
3068,54-482,CS,ACT,lagmorneeso,Opulent Colosseum,You might want to bring a friend.,5244,7557093.918,482826.2201,-122.99248472199997,44.96374150200006
3069,54-480,CS,ACT,oesnrmoalge,Searing Lake,This is probably your last adventure.,6087,7558270.084,481875.1516,-122.98782942499997,44.96123340300005
3070,48-480,CS,ACT,roleasgnemo,Overgrown Vault,You should bring a group and a guide.,6346,7550703.08,481668.2533,-123.01702546499996,44.96002335700007
3071,36-480,CS,ACT,osoeleagnmr,Perilous Hill,You should bring a group.,6499,7537908.312,481499.6604,-123.06641139099997,44.958457191000036
3073,60-480,CS,ACT,snlmaeoeorg,Ethereal Mountain,"You should bring a group, a guide, and a weapon.",6950,7563370.398,481047.2221,-122.96803585099997,44.95939249800006
3074,45-480,CS,ACT,goaeosemlnr,Sanguine Sanctum,"You should bring a group, a guide, a weapon, and a healer.",6984,7548147.004,481013.2972,-123.026816699,44.958008876000065
3075,48-480,CS,ACT,earlosenmgo,Mysterious Fen,You might want to bring a friend.,7007,7552147.653,480990.5459,-123.01136579399997,44.95828860900008
3076,57-480,CS,ACT,gsnleoomaer,Inverted Precinct,You should be fine.,7066,7561726.7,480951.1499,-122.97437173199995,44.95899121000008
3078,51-480,CS,ACT,rsnmlaoogee,Gargantuan Gorge,This is probably your last adventure.,7372,7555265.992,480660.4541,-122.99928502599994,44.95764881200006
3079,33-480,CS,ACT,rasoogenmle,Mirrored Thicket,"You should bring a group, a guide, and a weapon.",7475,7536526.136,480530.7057,-123.07162933399997,44.955680174000065
3080,30-452,CS,ACT,neslroaogme,Moonlit Plaza,You should be fine.,32597,7534193.323,452115.8694,-123.07713575599996,44.87757418900003
3081,39-452,CS,ACT,lasngremoeo,Whispered Shack,You should be fine.,32617,7543363.742,452083.9856,-123.04177107099997,44.878283536000026
3082,51-452,CS,ACT,olnseegamro,Frozen Wetlands,"You should bring a group, a guide, a weapon, and a healer.",32689,7554154.385,451958.8228,-123.00014660599999,44.878863816000035
3083,45-450,CS,ACT,ergenomolas,Petrified Fen,You should bring a group.,32759,7549655.97,451797.415,-123.01747349099998,44.87803818000003
3084,42-450,CS,ACT,ragselmenoo,Ancient Pass,This is probably your last adventure.,32779,7545731.879,451780.1296,-123.03260273299998,44.87765443200004
3085,42-450,CS,ACT,esmaglnoeor,Perilous Terrace,You should be fine.,32846,7544540.666,451719.0531,-123.03718862399995,44.87738447800007
3086,45-450,CS,ACT,omglreaneos,Scorched Garrison,You might want to bring a friend.,32884,7547866.669,451686.7343,-123.02435973499996,44.87758160900006
