X,Y,OBJECTID,UNITTYPE,OWNEDBY,MAINTAINEDBY,STATUS,UNITID
7539040.239,480822.0125,4498,MH,CS,CS,ACT,7188
7562326.34,480779.5604,4499,MH,CS,CS,ACT,7228
7562536.038,480768.3127,4500,MH,CS,CS,ACT,7244
7551816.107,480738.9875,4501,MH,CS,CS,ACT,7296
7550215.253,480667.1358,4502,MH,CS,CS,ACT,7363
7550228.342,480646.8635,4503,MH,CS,CS,ACT,7387
7558550.399,480513.6043,4504,FCMH,CS,CS,ACT,7491
7557452.373,480443.751,4505,MH,CS,CS,ACT,7538
7532810.943,480370.187,4506,MH,CS,CS,ACT,7616
7534221.057,480307.5013,4507,MH,CS,CS,ACT,7685
7549618.613,480216.4669,4508,MH,CS,CS,ACT,7812
7561405.76,480192.6772,4509,MH,CS,CS,ACT,7842
7536758.871,480108.6959,4510,MH,CS,CS,ACT,7934
7554873.089,480066.8094,4511,MH,CS,CS,ACT,7987
7540484.229,480005.5397,4512,MH,CS,CS,ACT,8056
7539031.613,479987.5535,4513,MH,CS,CS,ACT,8071
7538099.871,479662.3501,4514,MH,CS,CS,ACT,8386
7537168.24,479548.1125,4515,MH,CS,CS,ACT,8549
7532611.471,479525.2589,4516,MH,CS,CS,ACT,8587
7539069.959,479461.0161,4517,MH,CS,CS,ACT,8650
7547259.874,479442.4226,4518,MH,CS,CS,ACT,8677
7532621.21,479385.6693,4519,MH,CS,CS,ACT,8744
7555647.881,479350.627,4520,MH,CS,CS,ACT,8803
7554212.226,479342.4695,4521,MH,CS,CS,ACT,8814
7536358.066,479281.7759,4522,MH,CS,CS,ACT,8915
7536839.905,479280.52,4523,MH,CS,CS,ACT,8917
7555617.792,479263.042,4524,MH,CS,CS,ACT,8959
7537951.377,479076.3576,4525,MH,CS,CS,ACT,9282
7537383.83,479023.438,4526,MH,CS,CS,ACT,9372
7541563.179,478974.6768,4527,MH,CS,CS,ACT,9431
7547168.77,478778.5863,4528,MH,CS,CS,ACT,9671
7547627.257,478597.8278,4529,MH,CS,CS,ACT,9859
7531318.982,478448.8921,4530,MH,CS,CS,ACT,10026
7539179.83,478415.9009,4531,MH,CS,CS,ACT,10073
7532837.542,478395.084,4532,MH,CS,CS,ACT,10111
7550841.753,478382.7402,4533,MH,CS,CS,ACT,10141
7532927.721,478240.7205,4534,MH,CS,CS,ACT,10315
7532767.016,478131.5033,4535,MH,CS,CS,ACT,10422
7558178.344,484517.2566,4537,MH,CS,CS,ACT,3856
7537910.109,484399.7398,4538,MH,CS,CS,ACT,3966
7538601.375,484397.5427,4539,MH,CS,CS,ACT,3970
7536076.249,484289.7638,4540,MH,CS,CS,ACT,4058
7547402.709,484282.8048,4541,MH,CS,CS,ACT,4065
7536139.645,484278.1673,4542,MH,CS,CS,ACT,4070
7536139.706,484272.8442,4543,MH,CS,CS,ACT,4072
7537906.923,484250.2848,4544,FCMH,CS,CS,ACT,4090
7555852.43,484035.187,4545,MH,CS,CS,ACT,4214
7536414.733,484016.8051,4546,MH,CS,CS,ACT,4224
7547938.221,483876.4882,4547,MH,CS,CS,ACT,4300
7548739.797,483813.2559,4548,MH,CS,CS,ACT,4352
7548345.087,483805.9744,4549,MH,CS,CS,ACT,4358
7540343.836,483795.7615,4550,MH,CS,CS,ACT,4367
7552359.853,483774.6864,4551,MH,CS,CS,ACT,4382
7547508.674,483621.0089,4553,MH,CS,CS,ACT,4487
7554942.164,483490.4826,4556,MH,CS,CS,ACT,4585
7564852.635,483381.0787,4558,FCMH,CS,CS,ACT,4701
7540496.679,483228.0554,4560,MH,CS,CS,ACT,4846
7547047.531,482953.6703,4563,MH,CS,CS,ACT,5093
7532120.259,482922.3802,4564,MH,CS,CS,ACT,5120
7550889.064,482847.6309,4565,MH,CS,CS,ACT,5215
7534989.961,482810.8238,4567,MH,CS,CS,ACT,5260
7537157.928,482726.4879,4568,MH,CS,CS,ACT,5308
7558605.814,482667.3002,4569,MH,CS,CS,ACT,5321
7551618.852,482487.4724,4570,MH,CS,CS,ACT,5480
7551583.698,482444.9213,4571,MH,CS,CS,ACT,5515
7535010.643,482339.7694,4572,MH,CS,CS,ACT,5591
7535529.944,482201.1486,4573,MH,CS,CS,ACT,5726
7548946.325,482169.0318,4574,MH,CS,CS,ACT,5773
7536377.083,482148.959,4575,MH,CS,CS,ACT,5805
7561137.441,482048.7841,4576,MH,CS,CS,ACT,5911
7551333.315,481988.6841,4577,MH,CS,CS,ACT,5999
7550864.062,481943.374,4578,MH,CS,CS,ACT,6037
7564009.896,481935.8376,4579,MH,CS,CS,ACT,6047
7548038.511,481763.1591,4581,MH,CS,CS,ACT,6218
7551035.691,481602.1053,4582,MH,CS,CS,ACT,6424
7558333.309,481502.8911,4584,MH,CS,CS,ACT,6495
7559973.297,481489.417,4585,MH,CS,CS,ACT,6507
7535381.721,481477.8383,4587,MH,CS,CS,ACT,6520
7531955.295,481451.2418,4589,MH,CS,CS,ACT,6534
7563401.497,496132.8819,4590,MH,CS,CS,ACT,153
7563247.142,496032.2133,4591,MH,CS,CS,ACT,170
7562499.377,495970.5948,4592,MH,CS,CS,ACT,174
7561230.914,495356.9534,4593,MH,CS,CS,ACT,220
7556741.115,493151.7349,4595,MH,CS,CS,ACT,781
7557017.043,493139.9636,4596,MH,CS,CS,ACT,784
7557831.086,491209.5151,4597,MH,CS,CS,ACT,1029
7555002.279,490672.5348,4599,MH,CS,CS,ACT,1158
7535122.549,490335.7215,4600,MH,CS,CS,ACT,1228
7532974.701,490332.8957,4601,MH,CS,CS,ACT,1229
7536105.191,490208.1217,4602,MH,CS,CS,ACT,1244
7554157.32,490166.5174,4603,MH,CS,CS,ACT,1257
7533245.506,489930.6283,4604,FCMH,CS,CS,ACT,1300
7554164.489,489824.4052,4605,MH,CS,CS,ACT,1328
7554804.513,489816.69,4606,MH,CS,CS,ACT,1334
7533740.841,489811.7684,4607,MH,CS,CS,ACT,1339
7534777.855,489808.9603,4608,MH,CS,CS,ACT,1342
7533362.047,489789.6991,4609,MH,CS,CS,ACT,1356
7532931.025,489670.748,4610,MH,CS,CS,ACT,1406
7535383.834,489535.7815,4611,MH,CS,CS,ACT,1445
7533227.517,489427.2808,4612,FCMH,CS,CS,ACT,1485
7536986.252,489347.7887,4613,MH,CS,CS,ACT,1523
7537740.094,489032.3881,4614,MH,CS,CS,ACT,1584
7556285.156,488512.1663,4615,MH,CS,CS,ACT,1700
7557249.917,488228.457,4616,FCMH,CS,CS,ACT,1809
7537272.579,487880.4652,4617,MH,CS,CS,ACT,1899
7557889.789,487890.294,4618,MH,CS,CS,ACT,1904
7534529.385,487802.3684,4619,MH,CS,CS,ACT,1927
7537313.051,487658.7756,4620,MH,CS,CS,ACT,1981
7556463.392,487629.1864,4621,MH,CS,CS,ACT,1994
7556791.356,487392.8018,4622,MH,CS,CS,ACT,2068
7534584.926,487300.5682,4623,MH,CS,CS,ACT,2111
7535074.739,487042.9137,4626,MH,CS,CS,ACT,2267
7536388.704,486896.9314,4627,MH,CS,CS,ACT,2337
7552044.444,486698.6076,4628,MH,CS,CS,ACT,2423
7547939.7,486641.5528,4629,MH,CS,CS,ACT,2439
7555194.56,486361.2441,4631,MH,CS,CS,ACT,2620
7556686.282,485630.0679,4634,MH,CS,CS,ACT,3075
7556453.731,485607.8573,4635,MH,CS,CS,ACT,3091
7555631.215,485594.9764,4637,MH,CS,CS,ACT,3099
7554640.429,485545.7411,4638,MH,CS,CS,ACT,3126
7555237.281,485531.8448,4639,MH,CS,CS,ACT,3139
7536003.99,485453.6568,4640,MH,CS,CS,ACT,3186
7557387.182,484835.8842,4641,MH,CS,CS,ACT,3643
7548850.585,484552.503,4642,MH,CS,CS,ACT,3836
7542381.803,457814.1115,4643,CO,CS,CS,ACT,28140
7542631.508,457662.6598,4645,CO,CS,CS,ACT,28263
7538234.634,457643.0778,4647,CO,CS,CS,ACT,28279
7540075.252,457441.4505,4648,CO,CS,CS,ACT,28393
7541480.96,457123.9518,4649,CO,CS,CS,ACT,28557
7542303.161,456797.9488,4650,CO,CS,CS,ACT,28690
7540083.097,456433.3166,4651,CO,CS,CS,ACT,28920
7541651.585,456147.2349,4652,CO,CS,CS,ACT,29168
7545022.892,455627.1237,4653,CO,CS,CS,ACT,29559
7537626.99,455099.479,4654,CO,CS,CS,ACT,30020
7542830.55,455092.0479,4655,CO,CS,CS,ACT,30030
7535764.062,454960.0633,4656,CO,CS,CS,ACT,30136
7548421.031,454825.0784,4658,CO,CS,CS,ACT,30228
7540566.89,454812.5348,4659,CO,CS,CS,ACT,30244
7537924.052,454240.1644,4660,CO,CS,CS,ACT,30758
7536354.523,453463.4675,4662,CO,CS,CS,ACT,31524
7551982.623,453086.1427,4663,CO,CS,CS,ACT,31886
7544697.469,453000.6532,4664,CO,CS,CS,ACT,31945
7545614.43,452842.3159,4665,CO,CS,CS,ACT,32081
7559954.834,452812.9747,4666,CO,CS,CS,ACT,32104
7544549.972,452788.9423,4667,CO,CS,CS,ACT,32124
7553992.857,452630.0384,4668,CO,CS,CS,ACT,32227
7552680.096,452558.3097,4669,CO,CS,CS,ACT,32261
7538763.334,452482.2569,4670,CO,CS,CS,ACT,32306
7545741.826,452471.3724,4671,CO,CS,CS,ACT,32316
7543435.59,452468.4049,4672,CO,CS,CS,ACT,32320
7552636.842,452175.6102,4673,CO,CS,CS,ACT,32554
7552622.642,452080.4354,4674,CO,CS,CS,ACT,32618
7538647.72,452019.4058,4675,CO,CS,CS,ACT,32650
7538720.042,452015.6598,4676,CO,CS,CS,ACT,32652
7537445.305,451939.1506,4677,CO,CS,CS,ACT,32697
7551057.267,451755.1207,4678,CO,CS,CS,ACT,32801
7547087.283,451734.9354,4679,CO,CS,CS,ACT,32822
7550582.533,451553.7234,4680,CO,CS,CS,ACT,33011
7545539.145,451435.851,4681,CO,CS,CS,ACT,33112
7540529.123,451373.9072,4682,CO,CS,CS,ACT,33172
7542712.709,451269.9931,4683,CO,CS,CS,ACT,33290
7552692.541,451112.4888,4684,CO,CS,CS,ACT,33407
7545278.682,451087.1286,4685,CO,CS,CS,ACT,33436
7553009.619,450832.1237,4686,CO,CS,CS,ACT,33653
7544833.975,450332.2408,4688,CO,CS,CS,ACT,33974
7545390.293,449025.2392,4691,CO,CS,CS,ACT,34910
7545909.064,448668.2077,4692,CO,CS,CS,ACT,35062
7542710.403,448293.1909,4693,CO,CS,CS,ACT,35240
7542932.443,448225.8114,4694,CO,CS,CS,ACT,35275
7546602.545,447934.0062,4695,CO,CS,CS,ACT,35408
7545778.361,447829.732,4696,CO,CS,CS,ACT,35487
7549050.328,443113.8553,4700,CO,CS,CS,ACT,36392
7548778.676,472692.3983,4701,CO,CS,CS,ACT,17456
7549558.048,468970.6191,4703,CO,CS,CS,ACT,19664
7546630.019,468435.1706,4707,CO,CS,CS,ACT,19990
7541504.615,467863.5715,4709,CO,CS,CS,ACT,20359
7544505.867,467695.0502,4711,CO,CS,CS,ACT,20451
7551545.082,467613.0092,4712,CO,CS,CS,ACT,20527
7546720.311,467608.5843,4713,CO,CS,CS,ACT,20529
7538863.012,466763.6253,4714,CO,CS,CS,ACT,20926
7544041.77,466388.0997,4715,CO,CS,CS,ACT,21130
7544159.244,466384.1332,4716,CO,CS,CS,ACT,21138
7543530.608,464770.7575,4718,CO,CS,CS,ACT,22289
7542797.418,464618.7598,4719,CO,CS,CS,ACT,22426
7537861.086,464568.9016,4720,CO,CS,CS,ACT,22470
7537925.13,464521.5213,4721,CO,CS,CS,ACT,22532
7546218.302,464493.7674,4722,CO,CS,CS,ACT,22560
7537462.773,463983.8353,4723,CO,CS,CS,ACT,23074
7545205.181,463781.0056,4724,CO,CS,CS,ACT,23298
7545487.111,463693.9521,4725,CO,CS,CS,ACT,23379
7535848.884,462717.6545,4728,CO,CS,CS,ACT,24239
7540649.384,462569.8947,4729,CO,CS,CS,ACT,24402
7540647.536,462485.3219,4730,CO,CS,CS,ACT,24491
7551996.917,462372.5522,4731,CO,CS,CS,ACT,24604
7561902.554,462293.5761,4732,CO,CS,CS,ACT,24683
7536529.356,462280.4108,4733,CO,CS,CS,ACT,24699
7526644.585,462191.1585,4734,CO,CS,CS,ACT,24784
7526767.705,462041.437,4735,CO,CS,CS,ACT,24918
7534161.823,462029.9278,4736,CO,CS,CS,ACT,24931
7527009.771,461823.5633,4737,CO,CS,CS,ACT,25138
7548924.227,461498.9383,4738,CO,CS,CS,ACT,25466
7549173.878,461182.9045,4739,CO,CS,CS,ACT,25761
7544091.992,460637.5423,4740,CO,CS,CS,ACT,26198
7540617.352,460509.4311,4741,CO,CS,CS,ACT,26271
7547230.412,460491.7828,4742,CO,CS,CS,ACT,26293
7540828.495,459157.3812,4744,CO,CS,CS,ACT,27249
7538638.933,458837.4091,4746,CO,CS,CS,ACT,27456
7540623.075,458426.4511,4748,CO,CS,CS,ACT,27737
7543053.237,458162.7841,4749,CO,CS,CS,ACT,27923
7540450.388,458139.7021,4750,CO,CS,CS,ACT,27934
7555566.749,476622.898,4751,CO,CS,CS,ACT,12732
7541107.179,476561.0177,4752,CO,CS,CS,ACT,12828
7544567.947,476528.1381,4753,CO,CS,CS,ACT,12882
7544483.753,476362.5007,4755,CO,CS,CS,ACT,13143
7552853.147,476331.4268,4756,CO,CS,CS,ACT,13183
7536673.979,476219.9974,4757,CO,CS,CS,ACT,13360
7534491.657,476164.0879,4758,CO,CS,CS,ACT,13455
7553649.928,476006.436,4759,CO,CS,CS,ACT,13742
7544460.708,475944.1112,4760,CO,CS,CS,ACT,13807
7553049.785,475906.3583,4761,CO,CS,CS,ACT,13865
7544332.07,475596.5935,4763,CO,CS,CS,ACT,14337
7537763.679,475352.1995,4764,CO,CS,CS,ACT,14702
7536456.38,475283.9908,4765,CO,CS,CS,ACT,14786
7545181.586,474898.8353,4767,CO,CS,CS,ACT,15357
7545470.727,474822.8281,4768,CO,CS,CS,ACT,15463
7545144.712,474733.7142,4769,CO,CS,CS,ACT,15581
7538088.674,474614.7841,4770,CO,CS,CS,ACT,15727
7532684.554,474550.146,4771,CO,CS,CS,ACT,15807
7548235.043,474298.5997,4772,CO,CS,CS,ACT,16097
7536144.459,474143.3143,4774,CO,CS,CS,ACT,16343
7544698.728,474136.7428,4775,CO,CS,CS,ACT,16358
7552094.519,473301.1991,4776,CO,CS,CS,ACT,17101
7534000.195,473054.3904,4777,CO,CS,CS,ACT,17243
7549726.93,472395.6421,4780,CO,CS,CS,ACT,17622
7548430.246,472344.2185,4781,CO,CS,CS,ACT,17658
7551678.488,472327.2159,4782,CO,CS,CS,ACT,17667
7545934.201,472288.0604,4783,CO,CS,CS,ACT,17685
7547424.225,472154.0945,4784,CO,CS,CS,ACT,17766
7552234.94,472152.6896,4785,CO,CS,CS,ACT,17768
7534785.152,471941.9331,4786,CO,CS,CS,ACT,17890
7545673.439,471828.5112,4787,CO,CS,CS,ACT,17977
7550804.546,471778.9852,4788,CO,CS,CS,ACT,18020
7543793.642,471742.7014,4789,CO,CS,CS,ACT,18072
7546810.613,471659.4068,4790,CO,CS,CS,ACT,18154
7551853.327,471453.7808,4791,CO,CS,CS,ACT,18259
7552474.379,470428.2664,4794,CO,CS,CS,ACT,18757
7549008.854,470363.8327,4795,CO,CS,CS,ACT,18798
7543656.839,469911.1243,4796,CO,CS,CS,ACT,19018
7550105.42,469109.25,4798,CO,CS,CS,ACT,19611
7550083.811,469073.2136,4799,CO,CS,CS,ACT,19634
7550648.207,483858.9045,4800,CO,CS,CS,ACT,4311
7556997.479,483827.6476,4801,CO,CS,CS,ACT,4341
7537864.421,483751.6434,4802,CO,CS,CS,ACT,4399
7556395.964,483463.5226,4803,CO,CS,CS,ACT,4602
7536286.254,483000.8166,4804,CO,CS,CS,ACT,5039
7547762.433,482956.2707,4805,CO,CS,CS,ACT,5089
7557083.672,482780.4462,4806,CO,CS,CS,ACT,5282
7558237.188,482358.5594,4807,CO,CS,CS,ACT,5569
7558231.719,482220.143,4808,CO,CS,CS,ACT,5701
7558266.882,482027.7149,4809,CO,CS,CS,ACT,5933
7537632.161,481289.6115,4810,CO,CS,CS,ACT,6708
7561988.825,481270.9341,4811,CO,CS,CS,ACT,6720
7550577.766,481004.9055,4812,CO,CS,CS,ACT,6992
7546632.835,480916.1821,4813,CO,CS,CS,ACT,7095
7537620.322,480883.1873,4814,CO,CS,CS,ACT,7121
7537889.986,480866.0184,4815,CO,CS,CS,ACT,7140
7547652.561,480853.331,4816,CO,CS,CS,ACT,7155
7537699.24,480600.8291,4817,CO,CS,CS,ACT,7421
7552311.411,480304.1211,4818,CO,CS,CS,ACT,7690
7539215.899,480303.2923,4819,CO,CS,CS,ACT,7694
7550157.305,479947.4636,4821,CO,CS,CS,ACT,8110
7532584.561,479895.2884,4822,CO,CS,CS,ACT,8145
7539183.366,479716.0709,4823,CO,CS,CS,ACT,8300
7531262.362,479667.0784,4824,CO,CS,CS,ACT,8382
7553412.466,479392.251,4825,CO,CS,CS,ACT,8735
7538570.467,479123.1391,4827,CO,CS,CS,ACT,9186
7547007.175,478795.2205,4828,CO,CS,CS,ACT,9645
7545437.161,478523.8743,4829,CO,CS,CS,ACT,9943
7533540.212,478225.3638,4830,CO,CS,CS,ACT,10328
7540533.104,477811.0308,4831,CO,CS,CS,ACT,10908
7541454.151,477778.3983,4832,CO,CS,CS,ACT,10988
7529929.664,477775.1424,4833,CO,CS,CS,ACT,10999
7531820.205,477768.1736,4834,CO,CS,CS,ACT,11013
7548339.886,477766.9029,4835,CO,CS,CS,ACT,11016
7548931.905,477698.9777,4836,CO,CS,CS,ACT,11132
7541354.775,477597.0246,4837,CO,CS,CS,ACT,11276
7538006.434,477585.6788,4838,CO,CS,CS,ACT,11295
7536939.363,477559.8245,4839,CO,CS,CS,ACT,11331
7562615.332,477539.0387,4840,CO,CS,CS,ACT,11371
7538053.436,477530.0308,4841,CO,CS,CS,ACT,11384
7559626.115,477488.2822,4842,CO,CS,CS,ACT,11431
7540412.601,477391.5919,4843,CO,CS,CS,ACT,11575
7546452.18,477372.9669,4844,CO,CS,CS,ACT,11612
7533433.6,477299.6572,4845,CO,CS,CS,ACT,11734
7559209.193,477152.8035,4846,CO,CS,CS,ACT,11999
7552091.835,477116.1332,4847,CO,CS,CS,ACT,12063
7542119.94,477085.0584,4848,CO,CS,CS,ACT,12082
7548300.841,476868.4052,4849,CO,CS,CS,ACT,12378
7536433.574,476716.918,4850,CO,CS,CS,ACT,12571
7558784.327,476677.7379,4851,CO,CS,CS,ACT,12629
7543554.376,453806.022,4852,MH,CS,CS,ACT,31170
7541799.476,453782.1837,4853,MH,CS,CS,ACT,31199
7548273.087,453603.1975,4854,MH,CS,CS,ACT,31417
7547074.007,453451.3061,4855,FCMH,CS,CS,ACT,31543
7546389.746,453439.0033,4856,MH,CS,CS,ACT,31560
7548401.424,453372.456,4857,FCMH,CS,CS,ACT,31629
7548418.789,453371.5604,4858,MH,CS,CS,ACT,31634
7540704.809,453249.4052,4860,MH,CS,CS,ACT,31762
7546022.038,453111.2136,4861,FCMH,CS,CS,ACT,31859
7547954.065,452854.6991,4862,FCMH,CS,CS,ACT,32069
7549196.318,452549.4793,4863,MH,CS,CS,ACT,32266
7547794.388,452462.6509,4864,FCMH,CS,CS,ACT,32326
7534552.477,452168.5033,4865,MH,CS,CS,ACT,32561
7535906.411,452160.6926,4866,MH,CS,CS,ACT,32566
7554025.982,451963.0069,4867,MH,CS,CS,ACT,32685
7549658.766,451860.3533,4868,MH,CS,CS,ACT,32730
7548948.197,461109.2359,4870,CO,CS,CS,ABND,25813
7559209.317,483264.7595,4871,MH,CS,CS,ABND,4787
7551910.908,478658.1942,4872,MH,CS,CS,ABND,9799
7538581.725,474631.8402,4873,MH,CS,CS,ABND,15701
7543837.169,453103.7972,4874,MH,CS,CS,ABND,31867
7536368.256,486489.4659,4875,MH,CS,CS,ABND,2538
7558265.42,482348.8392,4876,MH,CS,CS,ABND,5584
7550128.1,482114.0709,4877,MH,CS,CS,ABND,5856
7561896.913,478389.4117,4878,MH,CS,CS,ABND,10130
7541374.706,477540.6309,4879,MH,CS,CS,ABND,11367
7548839.584,477429.0883,4880,MH,CS,CS,ABND,11509
7564581.11,477230.4675,4881,MH,CS,CS,ABND,11856
7556172.028,474151.0643,4882,MH,CS,CS,ABND,16329
7545975.273,473262.1503,4883,MH,CS,CS,ABND,17123
7544399.345,473242.8245,4884,MH,CS,CS,ABND,17133
7547545.543,472549.5095,4885,MH,CS,CS,ABND,17539
7545138.496,464998.0784,4886,MH,CS,CS,ABND,22105
7545135.363,464808.4186,4887,MH,CS,CS,ABND,22245
7546544.305,462224.8645,4888,MH,CS,CS,ABND,24761
7549107.445,461495.606,4889,MH,CS,CS,ABND,25471
7546345.014,457175.4344,4890,MH,CS,CS,ABND,28535
7536138.375,490210.8802,4894,CO,CS,CS,ACT,1241
7534279.198,489777.0669,4895,CO,CS,CS,ACT,1363
7533832.947,489424.6873,4896,CO,CS,CS,ACT,1488
7535904.13,488799.0226,4897,CO,CS,CS,ACT,1642
7552586.13,487030.19,4899,CO,CS,CS,ACT,2275
7552737.532,486934.9544,4900,CO,CS,CS,ACT,2319
7556115.768,486585.4695,4901,CO,CS,CS,ACT,2478
7547694.824,486405.6362,4903,CO,CS,CS,ACT,2585
7556081.942,486340.5932,4904,CO,CS,CS,ACT,2636
7556753.231,486282.7238,4905,CO,CS,CS,ACT,2684
7546551.361,485036.4787,4907,CO,CS,CS,ACT,3488
7537201.666,484916.2503,4908,CO,CS,CS,ACT,3586
7552899.677,484019.2438,4909,CO,CS,CS,ACT,4221
7544515.425,459432.5823,4910,MH,CS,CS,ACT,27041
7542428.813,459366.8599,4911,MH,CS,CS,ACT,27094
7545875.1,459347.2582,4912,MH,CS,CS,ACT,27113
7536903.777,459313.4705,4913,MH,CS,CS,ACT,27135
7545244.278,459098.7142,4915,MH,CS,CS,ACT,27299
7535609.916,458103.9003,4917,FCMH,CS,CS,ACT,27959
7553933.726,458019.1824,4918,MH,CS,CS,ACT,28000
7544983.766,457865.8835,4919,MH,CS,CS,ACT,28095
7552088.543,457825.2238,4920,MH,CS,CS,ACT,28135
7542586.485,457675.1368,4921,MH,CS,CS,ACT,28254
7552357.682,457639.5013,4923,MH,CS,CS,ACT,28282
7539185.989,457408.3271,4924,MH,CS,CS,ACT,28410
7554784.667,457345.5305,4925,MH,CS,CS,ACT,28444
7541827.705,456710.4196,4926,MH,CS,CS,ACT,28735
7542637.837,456699.2569,4927,MH,CS,CS,ACT,28745
7565008.365,456631.6316,4928,MH,CS,CS,ACT,28799
7545374.404,456537.8524,4929,MH,CS,CS,ACT,28864
7554655.108,456148.0577,4932,MH,CS,CS,ACT,29165
7542475.851,456048.2087,4933,MH,CS,CS,ACT,29248
7549256.295,456012.3576,4934,MH,CS,CS,ACT,29274
7545043.554,456004.0404,4935,MH,CS,CS,ACT,29282
7565700.559,455976.5354,4936,MH,CS,CS,ACT,29300
7536550.989,455941.6772,4937,MH,CS,CS,ACT,29324
7554717.117,455847.7477,4938,MH,CS,CS,ACT,29371
7554481.887,455704.9767,4939,MH,CS,CS,ACT,29505
7535979.775,455541.6014,4940,MH,CS,CS,ACT,29620
7535618.365,454756.1526,4945,FCMH,CS,CS,ACT,30288
7539002.897,454640.6368,4948,MH,CS,CS,ACT,30356
7544790.206,454570.2264,4949,MH,CS,CS,ACT,30408
7539484.728,454478.4117,4950,MH,CS,CS,ACT,30478
7539477.84,454466.2592,4951,MH,CS,CS,ACT,30492
7550589.928,454456.6739,4952,FCMH,CS,CS,ACT,30500
7539713.988,454378.7274,4953,MH,CS,CS,ACT,30576
7554187.081,454322.4626,4954,MH,CS,CS,ACT,30647
7548926.205,454311.4337,4955,FCMH,CS,CS,ACT,30662
7540128.079,454263.8373,4956,MH,CS,CS,ACT,30724
7540534.17,454142.7162,4957,MH,CS,CS,ACT,30851
7550730.885,454128.3527,4958,MH,CS,CS,ACT,30864
7535400.6,453941.2749,4959,MH,CS,CS,ACT,31053
7541536.434,453862.395,4960,MH,CS,CS,ACT,31115
7550066.27,453851.4701,4961,MH,CS,CS,ACT,31126
7543000.649,453823.4144,4962,MH,CS,CS,ACT,31151
7548090.972,464839.834,4963,MH,CS,CS,ACT,22214
7545524.606,464769.4783,4964,MH,CS,CS,ACT,22291
7542921.55,464765.9829,4965,MH,CS,CS,ACT,22297
7545444.053,464763.5663,4966,MH,CS,CS,ACT,22301
7564971.581,464590.4009,4967,MH,CS,CS,ACT,22459
7564181.26,464531.1982,4968,MH,CS,CS,ACT,22511
7563634.127,464428.6975,4969,MH,CS,CS,ACT,22593
7562194.685,464317.8074,4970,MH,CS,CS,ACT,22703
7545235.407,464101.6791,4971,MH,CS,CS,ACT,22892
7542889.843,464037.3967,4972,MH,CS,CS,ACT,22997
7534429.397,463917.0919,4973,MH,CS,CS,ACT,23149
7559253.125,463904.2024,4974,MH,CS,CS,ACT,23159
7546548.071,463681.2556,4977,MH,CS,CS,ACT,23390
7537745.473,463583.5282,4978,MH,CS,CS,ACT,23488
7545959.36,463548.6142,4979,MH,CS,CS,ACT,23538
7544666.979,463443.5653,4980,MH,CS,CS,ACT,23623
7544809.656,463433.5942,4981,MH,CS,CS,ACT,23630
7541207.278,463425.0735,4982,MH,CS,CS,ACT,23643
7560023.175,463338.4997,4983,MH,CS,CS,ACT,23724
7541995.323,463124.7395,4984,MH,CS,CS,ACT,23904
7550280.876,463022.2746,4985,MH,CS,CS,ACT,23996
7550413.881,463015.4826,4986,MH,CS,CS,ACT,24000
7561349.968,462888.2907,4987,MH,CS,CS,ACT,24095
7550835.09,462816.7556,4988,MH,CS,CS,ACT,24156
7561397.769,462800.1526,4989,MH,CS,CS,ACT,24165
7561408.672,462719.4495,4990,MH,CS,CS,ACT,24238
7545655.567,462442.7123,4991,MH,CS,CS,ACT,24535
7545825.959,462436.6194,4992,MH,CS,CS,ACT,24538
7554478.152,462043.7287,4993,MH,CS,CS,ACT,24916
7537945.537,462021.6109,4994,MH,CS,CS,ACT,24941
7528082.456,461875.3117,4995,MH,CS,CS,ACT,25070
7563866.899,461823.1099,4996,MH,CS,CS,ACT,25140
7542471.363,461753.956,4997,MH,CS,CS,ACT,25235
7537371.672,461497.2831,4999,MH,CS,CS,ACT,25469
7546519.877,461282.4541,5000,MH,CS,CS,ACT,25684
7545782.735,461127.5062,5001,MH,CS,CS,ACT,25799
7544791.528,461038.5925,5002,MH,CS,CS,ACT,25876
7547807.638,461021.3753,5003,MH,CS,CS,ACT,25890
7548199.656,460997.6991,5004,MH,CS,CS,ACT,25907
7549406.839,460939.4754,5005,MH,CS,CS,ACT,25977
7546465.108,460664.9032,5006,MH,CS,CS,ACT,26174
7549317.049,460646.6854,5007,MH,CS,CS,ACT,26188
7546465.972,460496.7785,5008,MH,CS,CS,ACT,26288
7550616.747,460495.7621,5009,MH,CS,CS,ACT,26290
7547759.099,460254.4501,5010,MH,CS,CS,ACT,26493
7546490.703,460246.3635,5011,MH,CS,CS,ACT,26497
7546775.231,460234.9029,5012,MH,CS,CS,ACT,26504
7565291.802,460150.4564,5013,MH,CS,CS,ACT,26568
7538871.936,460093.2047,5014,MH,CS,CS,ACT,26613
7547749.725,460004.626,5015,MH,CS,CS,ACT,26694
7546607.939,459894.5381,5016,MH,CS,CS,ACT,26786
7544483.32,459520.4098,5017,MH,CS,CS,ACT,26995
7542405.594,459510.5778,5018,MH,CS,CS,ACT,26999
7545830.064,473309.3219,5019,MH,CS,CS,ACT,17097
7547662.527,473061.0167,5020,MH,CS,CS,ACT,17238
7547641.441,472761.836,5021,MH,CS,CS,ACT,17396
7556619.063,472712.3074,5022,MH,CS,CS,ACT,17434
7556979.001,472694.3425,5023,MH,CS,CS,ACT,17454
